Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5bd344454003fd17fa9e5485,Service Layer,https://trello.com/c/3zkTsVrP/56-service-layer,"Does not have a good place yet. Useful for REST and DTO's. Useful in general, but could confuse if thrown in with JPA.",,,,0,,0,0,0,0,2018-10-26T16:43:49.927Z,5bd344454003fd17fa9e5433,Icebox,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e546d,OCP/Final Mock,https://trello.com/c/dxkjrlkS/32-ocp-final-mock,,,,,0,,0,0,0,0,2018-10-26T17:11:08.157Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e544e,WebIntro,https://trello.com/c/O4oAyeHy/1-webintro,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:12.227Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e5453,Review HTML/CSS (1),https://trello.com/c/dbL0Kj70/6-review-html-css-1,,In Class (blue),,,0,,0,0,0,0,2018-12-05T00:03:53.985Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e544f,HTML Basics,https://trello.com/c/VKP6fMvs/2-html-basics,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:14.808Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e5456,Bootstrap (1.5),https://trello.com/c/OVvHq5cx/9-bootstrap-15,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:02.972Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5457,Portfolio Site Project,https://trello.com/c/JXTuHV1C/10-portfolio-site-project,Let's all use Bootstrap.,Rob (green),,,0,,0,0,0,0,2018-12-05T00:06:27.544Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5454,AWS Deployment,https://trello.com/c/zGKARkcl/7-aws-deployment,,Rob (green),,,0,,0,0,0,0,2018-12-05T00:05:09.424Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5455,AWS Apache,https://trello.com/c/AgdIPR5q/8-aws-apache,* At least 3 cycles of pushing site to server,Rob (green),,,0,,0,0,0,0,2018-10-26T17:12:07.814Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e548f,Portfolio Site Lab,https://trello.com/c/TvWKkvdW/66-portfolio-site-lab,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:12:09.920Z,5bd344454003fd17fa9e5434,Day 1 - Wed 12/5,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e546e,Intro to Databases,https://trello.com/c/0aNGp9wL/33-intro-to-databases,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:18.667Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e548e,"MAMP Install, Sample DB",https://trello.com/c/2pfzvfvP/65-mamp-install-sample-db,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:14.777Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5458,SQL - Basic Queries,https://trello.com/c/XXrYFmZ7/11-sql-basic-queries,,"Denise (orange), Jeremy (black)",,,0,,0,0,0,0,2018-12-04T17:49:51.055Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5470,SQL - Predicates and Functions,https://trello.com/c/ktfEkRjs/35-sql-predicates-and-functions,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:12.155Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e546a,Dependency Management - Maven (part of JDBCIntro),https://trello.com/c/CMhz05Ow/29-dependency-management-maven-part-of-jdbcintro,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:25.210Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e546f,JDBC Intro,https://trello.com/c/mO9UCwhv/34-jdbc-intro,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:29.268Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5450,HTML Assessment,https://trello.com/c/FOf6NJHl/3-html-assessment,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:23.701Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e5451,CSS Basics,https://trello.com/c/tfRnZxJk/4-css-basics,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:26.300Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e5452,CSS Assessment,https://trello.com/c/wKKeL2Rn/5-css-assessment,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:28.387Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e548d,Create AWS Accounts,https://trello.com/c/J2S0MlUh/64-create-aws-accounts,,Rob (green),,,0,,0,0,0,0,2018-10-26T17:11:30.501Z,5bd344454003fd17fa9e5435,Day 2 - Thu 12/6,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,true
5bd344454003fd17fa9e5459,SQL1 - Basic Joins,https://trello.com/c/FSJDkqiT/12-sql1-basic-joins,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:34.683Z,5bd344454003fd17fa9e5436,Day 3 - Fri 12/7,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5471,SQL1 - ORM Intro,https://trello.com/c/fZTZBrFg/36-sql1-orm-intro,,Denise (orange),,,0,,0,0,0,0,2018-10-26T17:12:36.424Z,5bd344454003fd17fa9e5436,Day 3 - Fri 12/7,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5490,Film Lister,https://trello.com/c/6k8XH1jg/67-film-lister,,Afternoon (lime),,,0,,0,0,0,0,2018-10-26T17:12:38.889Z,5bd344454003fd17fa9e5436,Day 3 - Fri 12/7,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e545a,SQL FilmQuery Command Line Homework,https://trello.com/c/YeTI8nXK/13-sql-filmquery-command-line-homework,,,,,0,,0,0,0,0,2018-10-26T17:12:41.421Z,5bd344454003fd17fa9e5436,Day 3 - Fri 12/7,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e545d,JavaWeb Intro,https://trello.com/c/BG6uwiPo/16-javaweb-intro,"Be sure to talk about Host vs Server. (This was a separate card before.)

Talk about Web Container (Tomcat) and install in Eclipse.

Write (together) a servlet to show `doGet` and `doPost`.",Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:43.773Z,5bd344454003fd17fa9e5437,Day 4 - Mon 12/10,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5497,Dynamic Web Apps,https://trello.com/c/wTulrgOj/74-dynamic-web-apps,"Lottery Lab at end - hit route, show 6 numbers.",Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:45.615Z,5bd344454003fd17fa9e5437,Day 4 - Mon 12/10,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5495,Web Data,https://trello.com/c/kcCI7nuh/72-web-data,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:48.472Z,5bd344454003fd17fa9e5437,Day 4 - Mon 12/10,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e545e,JSP Views,https://trello.com/c/roN3l4Qv/17-jsp-views,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:50.643Z,5bd344454003fd17fa9e5437,Day 4 - Mon 12/10,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5486,Expression Language,https://trello.com/c/2XIjGNli/57-expression-language,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:12:54.227Z,5bd344454003fd17fa9e5437,Day 4 - Mon 12/10,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e54a2,NameGenerator Review (1),https://trello.com/c/4cfepZ1X/85-namegenerator-review-1,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:13:01.967Z,5bd344454003fd17fa9e5438,Day 5 - Tue 12/11,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5487,Tag Libraries,https://trello.com/c/2Y7KPFXw/58-tag-libraries,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:13:03.813Z,5bd344454003fd17fa9e5438,Day 5 - Tue 12/11,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5498,JSTL Stocks,https://trello.com/c/Rd6E401D/75-jstl-stocks,,Afternoon (lime),,,0,,0,0,0,1,2018-12-11T18:05:40.045Z,5bd344454003fd17fa9e5438,Day 5 - Tue 12/11,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5492,DAO Pattern,https://trello.com/c/ic6bthew/69-dao-pattern,,Steve (pink),,,0,,0,0,0,0,2018-10-26T17:13:07.723Z,5bd344454003fd17fa9e5438,Day 5 - Tue 12/11,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
5bd344454003fd17fa9e5496,DAOPatternPresidents,https://trello.com/c/tcuMoQw9/73-daopatternpresidents,,In Class (blue),,,0,,0,0,0,0,2018-10-26T17:13:09.754Z,5bd344454003fd17fa9e5438,Day 5 - Tue 12/11,5bd344454003fd17fa9e5432,Unit2Schedule - SD18,false
